,status,gender,firstName,level,lastName,userId,ts,auth,page,sessionId,location,itemInSession,userAgent,method,length,song,artist,time,registration
12096186,200,F,Anika,paid,Osborne,1086750,1541501518000,Logged In,NextSong,162704,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",56,"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53""",PUT,230.47791,You Belong With Me,Taylor Swift,2018-11-06 10:51:58,2018-08-02 06:40:32
6897161,200,M,Drezden,paid,Medina,1987393,1540178285000,Logged In,NextSong,105149,"Fayetteville, NC",18,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,307.43465,My Freestyle,Dub Incorporation,2018-10-22 03:18:05,2018-09-20 23:23:51
2306465,200,M,Juan,free,Mahoney,1614579,1539005588000,Logged In,NextSong,24763,"San Antonio-New Braunfels, TX",1,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0,PUT,330.97098,Walking In The Air,Nightwish,2018-10-08 13:33:08,2018-07-23 13:16:07
10838894,200,M,Diego,paid,Daniels,1673050,1541132562000,Logged In,NextSong,132153,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,215.77098,Omen,The Prodigy,2018-11-02 04:22:42,2018-08-16 02:39:19
6960524,200,F,Anya,paid,Robinson,1968484,1540197028000,Logged In,NextSong,107275,"Los Angeles-Long Beach-Anaheim, CA",70,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0,PUT,205.45261,Marry Me,Train,2018-10-22 08:30:28,2018-09-28 11:00:58
24595598,307,F,Rebecca,free,Peterson,1913497,1540986521000,Logged In,Add Friend,19985,"Barnstable Town, MA",67,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,,,,2018-10-31 11:48:41,2018-09-28 11:51:45
24602458,200,F,Ava,paid,Todd,1062530,1540995323000,Logged In,NextSong,24670,"Carson City, NV",21,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,241.76281,Church,T-Pain featuring Teddy Verseti,2018-10-31 14:15:23,2018-07-20 03:55:26
14411960,200,M,Kane,paid,Clark,1611814,1542113378000,Logged In,NextSong,184231,"Elmira, NY",158,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,185.99138,A Primera Vista,Pedro Aznar,2018-11-13 12:49:38,2018-07-29 14:31:00
11256179,200,F,Victoria,paid,Rogers,1334575,1541236687000,Logged In,NextSong,150270,"Cincinnati, OH-KY-IN",87,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,205.60934,Bulletproof,La Roux,2018-11-03 09:18:07,2018-08-17 23:09:56
9226981,200,M,Sai,free,Jones,1245965,1540759454000,Logged In,NextSong,105230,"Detroit-Warren-Dearborn, MI",9,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,312.13669,Showing Out (Get Fresh At The Weekend),Mel & Kim,2018-10-28 20:44:14,2018-08-10 03:51:04
5729667,200,M,Joaquin,paid,Rivera,1476807,1539853319000,Logged In,NextSong,93071,"Oil City, PA",16,"""Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,432.16934,Black Swan,Thom Yorke,2018-10-18 09:01:59,2018-06-15 15:18:51
13537739,200,F,Alexandria,free,Chang,1559835,1541844500000,Logged In,NextSong,177398,"Columbus, OH",9,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,215.74485,Go Your Own Way (LP Version),Fleetwood Mac,2018-11-10 10:08:20,2018-08-10 04:01:21
5954949,200,M,Emory,paid,Baker,1263536,1539899879000,Logged In,NextSong,92954,"Los Angeles-Long Beach-Anaheim, CA",107,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,203.78077,Hoy Me Voy,Juanes,2018-10-18 21:57:59,2018-09-04 11:38:54
1373585,200,M,Colin,paid,Reed,1716967,1538705117000,Logged In,Add to Playlist,31309,"Mountain Home, ID",128,"""Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,,,,2018-10-05 02:05:17,2018-08-27 12:00:43
5363098,200,M,John,paid,Mcpherson,1550842,1539772401000,Logged In,NextSong,88824,"Madera, CA",24,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,439.19628,Sinequanon,Hybrid,2018-10-17 10:33:21,2018-07-01 04:53:05
3081315,200,M,Bennett,free,Boyd,1256244,1539181771000,Logged In,NextSong,65644,"Houston-The Woodlands-Sugar Land, TX",22,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",PUT,493.97506,Volta,Robot Needs Oil,2018-10-10 14:29:31,2018-09-02 19:38:42
4132404,307,F,Lydia,paid,Lynn,1812420,1539427795000,Logged In,Add Friend,76001,"Denver-Aurora-Lakewood, CO",163,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,,,,2018-10-13 10:49:55,2018-06-14 00:31:06
11363628,200,F,Linsey,free,Werner,1927014,1541276621000,Logged In,NextSong,154713,"Kennewick-Richland, WA",117,"""Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,238.57587,Un Poco De Sangre,Maldita Vecindad Y Los Hijos Del Quinto Patio,2018-11-03 20:23:41,2018-09-24 21:58:14
1374556,200,F,Grace,paid,Page,1960765,1538705373000,Logged In,NextSong,41805,"Nashville-Davidson--Murfreesboro--Franklin, TN",157,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",PUT,235.59791,Catapult,R.E.M.,2018-10-05 02:09:33,2018-09-21 19:11:19
15715632,200,F,Evelyn,paid,Brown,1290000,1542414358000,Logged In,NextSong,195075,"Jacksonville, FL",315,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,243.30404,Big Game (Instrumental),RJD2,2018-11-17 00:25:58,2018-09-24 07:46:09
695958,200,F,Valerie,free,Paul,1309303,1538543655000,Logged In,NextSong,28349,"Worcester, MA-CT",21,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/538.46 (KHTML, like Gecko) Version/8.0 Safari/538.46""",PUT,369.78893,Burning,Kora! Kora! Kora!,2018-10-03 05:14:15,2018-08-13 05:03:58
11611243,200,F,Rosann,free,Brown,1771683,1541378615000,Logged In,Roll Advert,150239,"Las Vegas-Henderson-Paradise, NV",39,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",GET,,,,2018-11-05 00:43:35,2018-09-17 09:52:04
51756,200,M,Conall,paid,Rodgers,1869867,1538373604000,Logged In,NextSong,8357,"Providence-Warwick, RI-MA",65,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,242.23302,Let's Make Out,Does It Offend You_ Yeah?,2018-10-01 06:00:04,2018-05-26 13:46:35
7333477,200,F,Alyson,paid,Cooper,1236316,1540279855000,Logged In,NextSong,108235,"Roanoke, VA",160,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/600.1.8 (KHTML, like Gecko) Version/8.0 Safari/600.1.8""",PUT,136.54159,Molly's Chambers,Kings Of Leon,2018-10-23 07:30:55,2018-09-03 10:36:19
9540082,200,M,Esteban,paid,Butler,1406505,1540843180000,Logged In,NextSong,128040,"Los Angeles-Long Beach-Anaheim, CA",156,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,185.3122,I'm Not Calling You A Liar,Florence + The Machine,2018-10-29 19:59:40,2018-09-15 04:41:46
8920758,200,F,Evelyn,paid,Snyder,1769200,1540643974000,Logged In,NextSong,107386,"Las Vegas-Henderson-Paradise, NV",280,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",PUT,153.20771,Le Courage Des Oiseaux,Dominique A,2018-10-27 12:39:34,2018-08-04 11:33:06
5305348,200,F,Dior,free,Powell,1462386,1539757406000,Logged In,NextSong,74583,"Atlanta-Sandy Springs-Roswell, GA",25,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,176.8224,The Party Scene,All Time Low,2018-10-17 06:23:26,2018-08-28 14:57:27
5702197,200,F,Madalyn,paid,Shepard,1180844,1539846543000,Logged In,NextSong,83971,"Bloomington, IN",103,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,226.79465,Te LastimÃÂ©,Superlitio,2018-10-18 07:09:03,2018-09-17 20:50:54
20984494,200,M,Jonathan,paid,Clark,1890757,1542550683000,Logged In,Help,4780,"Boston-Cambridge-Newton, MA-NH",86,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",GET,,,,2018-11-18 14:18:03,2018-09-24 00:08:18
23819344,200,F,Michelle,paid,Chavez,1922491,1539805673000,Logged In,NextSong,13321,"New York-Newark-Jersey City, NY-NJ-PA",383,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),PUT,261.11955,Rebirth of Slick (Cool Like Dat) (2005 Digital Remaster) (Explicit),Digable Planets,2018-10-17 19:47:53,2018-08-11 16:03:52
22339822,200,M,Conner,paid,May,1327529,1541650053000,Logged In,Home,23082,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4,"""Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",GET,,,,2018-11-08 04:07:33,2018-09-25 01:22:23
10865105,200,M,David,paid,Garcia,1786453,1541139261000,Logged In,NextSong,140849,"Los Angeles-Long Beach-Anaheim, CA",688,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,163.81342,I'm Sorry,Flyleaf,2018-11-02 06:14:21,2018-09-17 22:28:05
862743,200,F,Natalie,free,Smith,1883991,1538587311000,Logged In,NextSong,33298,"Dallas-Fort Worth-Arlington, TX",1,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,240.45669,Bump In The Road,Erik Hassle,2018-10-03 17:21:51,2018-09-30 20:09:20
7096569,307,F,Angel,paid,Morris,1833605,1540227938000,Logged In,Cancel,110892,"Boston-Cambridge-Newton, MA-NH",7,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,,,,2018-10-22 17:05:38,2018-09-06 17:54:14
11370503,200,F,Kemyia,paid,Cuevas,1671415,1541279287000,Logged In,NextSong,153925,"Tucson, AZ",153,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0,PUT,175.09832,Hush,Kula Shaker,2018-11-03 21:08:07,2018-08-18 14:18:57
6596435,200,M,Brandon,free,Salinas,1913654,1540059676000,Logged In,NextSong,96006,"Ocala, FL",161,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,243.722,Transilvania,Crookers Feat. Steed Lord,2018-10-20 18:21:16,2018-08-10 00:13:49
5912345,200,F,Erica,paid,Costa,1207134,1539891420000,Logged In,NextSong,91446,"New York-Newark-Jersey City, NY-NJ-PA",45,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",PUT,262.89587,Hurt Me Soul (Explicit Album Version),Lupe Fiasco,2018-10-18 19:37:00,2018-06-18 17:58:56
12133457,200,F,Zara,paid,Fischer,1982416,1541510265000,Logged In,NextSong,154690,"Baltimore-Columbia-Towson, MD",9,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,224.67873,Pocket Porn (1990),Renegade Soundwave,2018-11-06 13:17:45,2018-09-11 17:26:55
13454432,200,F,Katie,paid,Gilbert,1200978,1541814901000,Logged In,NextSong,176279,"Fort Collins, CO",28,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10""",PUT,145.03138,If I Could,Jack Johnson,2018-11-10 01:55:01,2018-07-13 07:26:18
3496315,200,M,Collin,paid,Olson,1264670,1539274682000,Logged In,NextSong,54690,"Detroit-Warren-Dearborn, MI",397,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,272.77016,way back,Jazzamor,2018-10-11 16:18:02,2018-09-24 15:34:06
24052927,200,M,Cortez,paid,Rodriguez,1299965,1540169087000,Logged In,NextSong,16886,"Sterling, IL",182,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,270.13179,Already Home,Thousand Foot Krutch,2018-10-22 00:44:47,2018-09-22 20:11:59
11267288,200,F,Marlene,paid,Waters,1488221,1541241311000,Logged In,NextSong,153711,"Birmingham-Hoover, AL",22,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,322.53342,Brahminy Kite,Caribou (formerly Dan Snaith's Manitoba),2018-11-03 10:35:11,2018-08-29 11:15:12
16040879,200,F,Kate,free,Martinez,1556569,1542542483000,Logged In,NextSong,192624,"Austin-Round Rock, TX",41,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/6.1.5 Safari/537.77.4""",PUT,222.9024,Give It Back,Polly Paulusma,2018-11-18 12:01:23,2018-09-12 18:42:11
12783156,200,M,Gavin,paid,Mitchell,1105234,1541660678000,Logged In,NextSong,98379,"Los Angeles-Long Beach-Anaheim, CA",53,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,177.52771,Starry Eyed,Ellie Goulding,2018-11-08 07:04:38,2018-08-07 23:12:48
20322356,200,M,Easton,free,Williams,1475748,1539357550000,Logged In,NextSong,8853,"New York-Newark-Jersey City, NY-NJ-PA",18,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,506.33098,Beelzebeat,Orbital,2018-10-12 15:19:10,2018-08-06 12:31:25
1237095,200,F,Eleanor,paid,Smith,1050449,1538674904000,Logged In,NextSong,37101,"Baltimore-Columbia-Towson, MD",149,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",PUT,277.15873,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,2018-10-04 17:41:44,2018-03-19 17:59:40
23695958,200,F,Kaydence,paid,Romero,1130201,1539638412000,Logged In,NextSong,13498,"Brenham, TX",83,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,216.60689,Sweet home Alabama,Lynyrd Skynyrd,2018-10-15 21:20:12,2018-08-24 21:21:11
14843955,200,F,Austen,paid,Stewart,1923593,1542211891000,Logged In,NextSong,177614,"Nashville-Davidson--Murfreesboro--Franklin, TN",46,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,217.44281,It Won't Be Like This For Long,Darius Rucker,2018-11-14 16:11:31,2018-07-26 07:59:09
5521978,200,M,Jason,paid,Moody,1275936,1539805888000,Logged In,NextSong,88119,"Atlanta-Sandy Springs-Roswell, GA",42,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,249.75628,Mr. Man,Alicia Keys;Jimmy Cozier,2018-10-17 19:51:28,2018-08-23 18:31:13
22426870,200,M,Romeo,paid,Lopez,1821775,1541998793000,Logged In,NextSong,25971,"Portland-Vancouver-Hillsboro, OR-WA",107,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,216.21506,In The Middle (Album Version),Theory Of A Deadman,2018-11-12 04:59:53,2018-08-11 14:05:25
21123748,200,F,Neri,free,Schultz,1678891,1538389547000,Logged In,Home,1441,"Dalton, GA",14,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",GET,,,,2018-10-01 10:25:47,2018-09-28 09:51:10
9388001,200,M,Vaughn,paid,Johnson,1346276,1540811139000,Logged In,NextSong,133230,"San Francisco-Oakland-Hayward, CA",108,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,218.04363,You (featuring Tank) (Amended Album Version),Plies featuring Tank,2018-10-29 11:05:39,2018-09-30 12:24:26
20627027,200,M,Fernando,free,Contreras,1798061,1540484060000,Logged In,NextSong,13525,"Atlanta-Sandy Springs-Roswell, GA",1,"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) GSA/4.1.0.31802 Mobile/11D257 Safari/9537.53""",PUT,329.24689,Close To You,Maxi Priest,2018-10-25 16:14:20,2018-09-06 23:45:57
20045631,200,F,Chloe,paid,Smith,1656036,1538665514000,Logged In,NextSong,5937,"Atlanta-Sandy Springs-Roswell, GA",67,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,PUT,231.91465,Makin' It Last All Night (What It Do),Mariah Carey / Jermaine Dupri,2018-10-04 15:05:14,2018-05-16 15:16:01
1011790,200,F,Jocelin,paid,Morgan,1782082,1538621562000,Logged In,NextSong,36482,"San Jose-Sunnyvale-Santa Clara, CA",242,"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53""",PUT,319.73832,Crazy,Aerosmith,2018-10-04 02:52:42,2018-07-29 15:46:40
8076405,200,M,Ernesto,paid,Brown,1336969,1540446003000,Logged In,NextSong,120717,"Detroit-Warren-Dearborn, MI",117,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,208.09098,Sweet Dreams,BeyoncÃÂ©,2018-10-25 05:40:03,2018-09-13 15:26:52
4831081,307,F,Sasha,paid,Moore,1592405,1539648573000,Logged In,Thumbs Up,78014,"Norwich-New London, CT",178,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,,,,2018-10-16 00:09:33,2018-09-02 20:55:11
21813205,200,M,Ryan,paid,Harrell,1886063,1540047449000,Logged In,NextSong,13975,"Madison, WI",42,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,274.96444,Near To You,A Fine Frenzy,2018-10-20 14:57:29,2018-07-18 04:13:03
21820904,200,F,Jamyrah,paid,Booth,1393045,1540071846000,Logged In,NextSong,15574,"Houston-The Woodlands-Sugar Land, TX",38,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",PUT,235.7024,Creep (Explicit),Radiohead,2018-10-20 21:44:06,2018-06-26 19:14:27
25106332,200,M,Henry,paid,Rivers,1108993,1541779961000,Logged In,NextSong,31230,"Lexington-Fayette, KY",23,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",PUT,357.90322,What I'd Give,Sugarland,2018-11-09 16:12:41,2018-09-24 17:51:21
9333127,200,M,Maynor,paid,Tate,1658787,1540795431000,Logged In,NextSong,120430,"Los Angeles-Long Beach-Anaheim, CA",257,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",PUT,203.02322,Here It Goes,Jimmy Eat World,2018-10-29 06:43:51,2018-09-30 08:55:58
21293834,200,M,Robert,free,Mccullough,1670354,1538732984000,Logged In,NextSong,6017,"Miami-Fort Lauderdale-West Palm Beach, FL",50,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,406.17751,Paradise City,Guns N' Roses,2018-10-05 09:49:44,2018-09-22 02:55:11
25522355,200,F,Maycie,paid,Wilson,1598916,1542404083000,Logged In,NextSong,29611,"Los Angeles-Long Beach-Anaheim, CA",173,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,411.6371,Greece 2000,Three Drives,2018-11-16 21:34:43,2018-09-19 23:38:01
14012510,200,F,Fatima,paid,Liu,1939860,1542020286000,Logged In,NextSong,179090,"Washington-Arlington-Alexandria, DC-VA-MD-WV",369,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",PUT,90.17424,He's A Pirate,Klaus Badelt,2018-11-12 10:58:06,2018-08-04 03:35:11
14820442,307,F,Kylie,paid,Barrett,1902285,1542206957000,Logged In,Logout,188576,"Racine, WI",131,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",PUT,,,,2018-11-14 14:49:17,2018-09-02 14:10:31
10921790,200,M,Brentin,paid,Erickson,1671990,1541153628000,Logged In,NextSong,86395,"Worcester, MA-CT",330,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,213.05424,So Not My Baby,Josh Turner,2018-11-02 10:13:48,2018-09-07 02:57:26
2222455,200,M,Daniel,paid,Chan,1640380,1538983525000,Logged In,NextSong,53171,"Portland-Vancouver-Hillsboro, OR-WA",332,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",PUT,221.93587,Far Away,All India Radio,2018-10-08 07:25:25,2018-09-24 01:38:57
6729569,200,M,Aiden,paid,Castillo,1196853,1540115717000,Logged In,NextSong,41482,"Miami-Fort Lauderdale-West Palm Beach, FL",376,"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53""",PUT,182.33424,Boys And Girls (Album Version),Pixie Lott,2018-10-21 09:55:17,2018-07-01 20:41:05
21864591,200,F,Abigail,free,Tucker,1179689,1540228672000,Logged In,Home,16471,"Okeechobee, FL",51,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",GET,,,,2018-10-22 17:17:52,2018-08-14 13:13:30
2126200,200,M,Juan,paid,Ross,1926200,1538952420000,Logged In,NextSong,52508,"St. Louis, MO-IL",92,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36""",PUT,181.75955,All Star,Nando Reis,2018-10-07 22:47:00,2018-09-29 02:40:00
21142969,200,F,Adrianna,free,Watson,1915746,1538420873000,Logged In,NextSong,2221,"Los Angeles-Long Beach-Anaheim, CA",54,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,177.99791,Cassie,Flyleaf,2018-10-01 19:07:53,2018-09-02 01:39:13
23895780,200,F,Hayden,paid,Clark,1169075,1539898275000,Logged In,NextSong,15897,"Vallejo-Fairfield, CA",89,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,94.82404,Johnsburg_ Illinois,Tom Waits,2018-10-18 21:31:15,2018-09-10 16:03:13
2591143,200,F,Kymora,paid,Wright,1516605,1539069663000,Logged In,NextSong,51489,"San Jose-Sunnyvale-Santa Clara, CA",358,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",PUT,269.40036,Luvstruck,Southside Spinners,2018-10-09 07:21:03,2018-07-12 21:41:20
